"cod_coordenacao_regional";"coordenacao_regional";"cod_escola";"escola";"tipo_escola";"curso";"serie";"turno";"cod_turma";"turma";"capacidade_alunos";"total_alunos_enturmados"
15;CRE - São Sebastião;635;CENTRO EDUCACIONAL SÃO FRANCISCO;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Matutino;133.706;"6º Ano - H";32;0
15;CRE - São Sebastião;635;CENTRO EDUCACIONAL SÃO FRANCISCO;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Matutino;133.707;"6º Ano - I";32;0
15;CRE - São Sebastião;635;CENTRO EDUCACIONAL SÃO FRANCISCO;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Matutino;133.708;"6º Ano - J";32;0
15;CRE - São Sebastião;635;CENTRO EDUCACIONAL SÃO FRANCISCO;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Matutino;133.709;"6º Ano - K";32;0
15;CRE - São Sebastião;635;CENTRO EDUCACIONAL SÃO FRANCISCO;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;133.710;"6º Ano - A";32;0
15;CRE - São Sebastião;635;CENTRO EDUCACIONAL SÃO FRANCISCO;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;133.711;"6º Ano - B";32;0
15;CRE - São Sebastião;635;CENTRO EDUCACIONAL SÃO FRANCISCO;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;133.712;"6º Ano - C";32;0
15;CRE - São Sebastião;635;CENTRO EDUCACIONAL SÃO FRANCISCO;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;133.713;"6º Ano - D";32;0
15;CRE - São Sebastião;635;CENTRO EDUCACIONAL SÃO FRANCISCO;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;133.714;"6º Ano - E";32;0
15;CRE - São Sebastião;635;CENTRO EDUCACIONAL SÃO FRANCISCO;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;133.715;"6º Ano - F";32;0
15;CRE - São Sebastião;635;CENTRO EDUCACIONAL SÃO FRANCISCO;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;133.716;"6º Ano - G";32;0
15;CRE - São Sebastião;635;CENTRO EDUCACIONAL SÃO FRANCISCO;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 2";Matutino;133.717;"9º Ano - A";32;0
15;CRE - São Sebastião;635;CENTRO EDUCACIONAL SÃO FRANCISCO;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 2";Vespertino;133.718;"9º Ano - A";32;0
15;CRE - São Sebastião;635;CENTRO EDUCACIONAL SÃO FRANCISCO;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 2";Vespertino;133.719;"9º Ano - B";32;0
15;CRE - São Sebastião;635;CENTRO EDUCACIONAL SÃO FRANCISCO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Vespertino;133.720;SR_NS_V_1_A;10;0
15;CRE - São Sebastião;635;CENTRO EDUCACIONAL SÃO FRANCISCO;pública;Ensino Fundamental de 9 Anos - Ciclos;Não seriada - Ciclo Especial;Matutino;133.721;SR_NS_M_1_A;10;0
13;CRE - Paranoá;636;Centro de Ensino Fundamental Doutora Zilda Arns;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;142.199;"6º Ano - A";33;0
13;CRE - Paranoá;636;Centro de Ensino Fundamental Doutora Zilda Arns;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;142.200;"6º Ano - B";33;0
13;CRE - Paranoá;636;Centro de Ensino Fundamental Doutora Zilda Arns;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;142.201;"6º Ano - C";33;0
13;CRE - Paranoá;636;Centro de Ensino Fundamental Doutora Zilda Arns;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;142.202;"6º Ano - D";33;0
13;CRE - Paranoá;636;Centro de Ensino Fundamental Doutora Zilda Arns;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;142.203;"6º Ano - E";33;0
13;CRE - Paranoá;636;Centro de Ensino Fundamental Doutora Zilda Arns;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;142.204;"6º Ano - F";33;0
13;CRE - Paranoá;636;Centro de Ensino Fundamental Doutora Zilda Arns;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;142.205;"7º Ano - G";33;0
13;CRE - Paranoá;636;Centro de Ensino Fundamental Doutora Zilda Arns;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;142.206;"7º Ano - H";33;0
13;CRE - Paranoá;636;Centro de Ensino Fundamental Doutora Zilda Arns;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;142.207;"7º Ano - I";33;0
13;CRE - Paranoá;636;Centro de Ensino Fundamental Doutora Zilda Arns;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;142.208;"7º Ano - J";36;0
13;CRE - Paranoá;636;Centro de Ensino Fundamental Doutora Zilda Arns;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;142.209;"7º Ano - K";36;0
13;CRE - Paranoá;636;Centro de Ensino Fundamental Doutora Zilda Arns;pública;Ensino Fundamental de 9 Anos - Ciclos;"3º Ciclo - Bloco 1";Vespertino;142.210;"7º Ano - L";36;0
